55738	4.9880	-10.6400	4.9774	105.9000	528.0000
55841	4.9880	-10.6100	4.9774	124.0000	618.0000
55944	4.9840	-10.6200	4.9734	106.0000	528.0000
56047	4.9840	-10.7000	4.9733	107.0000	551.0000
56150	4.9880	-12.4700	4.9755	106.6000	531.0000
56253	4.9840	-10.6000	4.9734	107.0000	532.0000
56356	4.9760	-12.1000	4.9639	113.7000	567.0000
56459	4.9840	-11.5400	4.9725	105.8000	528.0000
56562	4.9680	-12.6500	4.9553	126.1000	623.0000
56665	4.9680	-12.5800	4.9554	126.4000	628.0000
56768	4.9680	-12.8500	4.9552	126.4000	628.0000
56871	4.9720	-13.5100	4.9585	122.6000	590.0000
56974	4.9800	-10.6500	4.9693	114.5000	570.0000
57077	4.9840	-10.6400	4.9734	125.5000	626.0000
57180	4.9800	-10.6500	4.9693	119.0000	637.0000
57283	4.9880	-10.9200	4.9771	106.0000	529.0000
57386	4.9840	-10.6600	4.9733	114.5000	570.0000
57489	4.9840	-10.7700	4.9732	107.3000	536.0000
57592	4.9880	-10.6400	4.9774	106.8000	532.0000
57695	4.9840	-10.6400	4.9734	105.8000	528.0000
57798	4.9880	-10.7500	4.9773	105.9000	528.0000
57901	4.9840	-10.5300	4.9735	108.6000	541.0000
58004	4.9800	-10.9700	4.9690	109.0000	595.0000
58107	4.9840	-12.0100	4.9720	106.7000	532.0000
58210	4.9840	-10.7600	4.9732	125.0000	623.0000
58313	4.9800	-10.5700	4.9694	113.2000	526.0000
58416	4.9880	-10.5900	4.9774	107.3000	536.0000
58519	4.9840	-10.6100	4.9734	105.9000	526.0000
58622	4.9880	-10.5900	4.9774	106.5000	531.0000
58725	4.9880	-10.6500	4.9773	105.9000	528.0000
58828	4.9840	-10.6800	4.9733	106.3000	531.0000
58931	4.9760	-11.9200	4.9641	106.8000	532.0000
59034	4.9840	-10.6200	4.9734	106.4000	531.0000
59137	4.9840	-10.6100	4.9734	105.4000	532.0000
59240	4.9880	-10.6100	4.9774	106.6000	531.0000
59343	4.9840	-10.6200	4.9734	107.0000	532.0000
59446	4.9880	-10.6500	4.9773	106.9000	600.0000
59549	4.9880	-10.7600	4.9772	117.6000	585.0000
59652	4.9840	-10.7100	4.9733	105.9000	531.0000
59755	4.9840	-10.7500	4.9733	123.3000	614.0000
